StoreID,StoreName,Category,City,OpeningDate
2114,Prato & Fogo LTDA Shopping Cidade,Vegetariano,Itapoá,2025-08-06
2115,Doceria Central Shopping Avenida,Sushi,Itatiaiuçu,2023-01-01
2116,Café & Sabor Avenida,Pizza,Congonhas do Norte,2023-01-23
2117,Bella Cucina Belvedere,Sushi,Barbalha,2021-07-12
2118,Brasa Nobre ME Shopping Cidade,Vegetariano,Piratininga,2021-12-07
2119,Fogo & Lenha LTDA Belvedere,Sushi,Pojuca,2024-08-06
2120,Bruno Burguer Pátio,Sobremesas,Tangará,2023-11-22
2121,Toque Caseiro ME Galeria,Burgers,Jataizinho,2025-02-05
2122,Dinho Burguer Lagoa,Comida Brasileira,Itaubal,2021-12-08
2123,Ponto Gourmet Avenida,Comida Brasileira,Porangaba,2022-04-02
2124,Panela Crioula LTDA Shopping Avenida,Sobremesas,Cristais Paulista,2021-02-15
2125,Panela & Mesa LTDA Pátio,Sushi,Fervedouro,2025-10-05
2126,Prato em Foco LTDA Galeria,Burgers,Juazeiro,2022-06-04
2127,Mesa & Receita LTDA Shopping,Burgers,Itaguaí,2024-07-17
2128,Canto do Peixe Shopping,Sushi,Vale Verde,2025-02-15
2129,Chico Burguer Galeria,Burgers,Chapecó,2025-02-21
2130,Sabor & Companhia Avenida,Comida Brasileira,Barcelos,2022-10-11
2131,Prato do Chef ME Shopping Cidade,Churrasco,Consolação,2023-07-11
2132,Forno da Vila EIRELI Filial,Comida Brasileira,Água Comprida,2023-10-24
2133,Sabor Autêntico EIRELI Shopping Cidade,Pizza,Juvenília,2023-07-05
2134,Cozinha Raiz Urbana ME Shopping Avenida,Pizza,Neópolis,2021-08-01
2135,Sabor Tradicional EIRELI Shopping Cidade,Vegetariano,Patrocínio do Muriaé,2021-11-03
2136,Zeca Burguer Belvedere,Pizza,São Domingos do Prata,2025-12-18
2137,Delícias Caseiras da Fafa Shopping Cidade,Comida Brasileira,Panamá,2023-01-21
2138,Sapore Italiano Cidade,Sobremesas,Palestina,2025-08-19
2139,Sabor Original EIRELI Avenida,Pizza,Itatiba,2021-05-25
2140,Pizza Nostra Cidade,Churrasco,Bom Jesus da Penha,2022-07-27
2141,Canto do Peixe Pátio,Pizza,Marcolândia,2024-08-20
2142,Pão Quente Pátio,Comida Brasileira,Ipixuna,2022-07-30
2143,Vini Burguer Avenida,Sobremesas,Itá,2021-05-22
2144,Burger Point Pátio,Vegetariano,Marzagão,2024-06-16
2145,Maré Cheia Shopping Cidade,Sobremesas,Cajazeiras,2025-04-18
2146,SaborArte Galeria,Churrasco,Santa Gertrudes,2022-08-31
2147,Sabor na Brasa EIRELI Filial,Burgers,Lagoa da Confusão,2023-07-18
2148,Sabor & Mesa ME Shopping,Churrasco,Mucugê,2021-05-26
2149,Sabor & Mesa ME Belvedere,Burgers,Cajueiro da Praia,2021-02-27
2150,Beto Burguer Shopping Cidade,Sobremesas,Xapuri,2023-08-15
2151,Tonho Burguer Cidade,Sobremesas,Bodoquena,2025-11-29
2152,Sabor Original EIRELI Belvedere,Vegetariano,Borebi,2021-12-29
2153,Sabor Tradicional EIRELI Galeria,Sobremesas,Ipê,2023-12-06
2154,Cozinha do Dia a Dia EIRELI Cidade,Comida Brasileira,Jupi,2023-07-03
2155,Delícias Caseiras da Fafa Pátio,Burgers,São Sepé,2024-12-11
2156,Sabor do Mar Shopping Avenida,Pizza,Marema,2025-09-13
2157,Sabor em Movimento LTDA Shopping,Burgers,Ubiretama,2025-07-17
2158,Mesa Brasileira ME Shopping Avenida,Burgers,Janaúba,2025-04-13
2159,Cozinha & Panela EIRELI Shopping Avenida,Pizza,Alto Rio Doce,2022-03-22
2160,Mar & Sabor Shopping,Churrasco,Bayeux,2025-05-15
2161,Dinho Burguer Lagoa,Comida Brasileira,Ilicínea,2025-01-23
2162,Doceria Central Filial,Vegetariano,Biquinhas,2023-05-27
2163,Sabor Natural Avenida,Sobremesas,Itupeva,2022-09-21
2164,Sabor da Terra ME Filial,Pizza,Brochier,2022-01-14
2165,Cozinha Urbana LTDA Cidade,Comida Brasileira,Natuba,2023-11-23
2166,Prato Nobre EIRELI Pátio,Sobremesas,Retirolândia,2022-06-18
2167,Sabor de Origem ME Pátio,Sushi,Madeiro,2024-12-25
2168,Delícias da Casa Avenida,Comida Brasileira,Itatiaiuçu,2023-04-09
2169,Pedro Burguer Cidade,Vegetariano,Águas Vermelhas,2022-08-31
2170,Tradição na Mesa LTDA Lagoa,Burgers,Colíder,2021-03-14
2171,Wok & Roll Cidade,Comida Brasileira,Carpina,2023-12-13
2172,Sabor Oriental Galeria,Comida Brasileira,Jucati,2023-08-04
2173,Pizza & Cia Shopping Avenida,Churrasco,Aracruz,2025-11-29
2174,Alex Burguer Lagoa,Burgers,Chapecó,2022-09-22
2175,Sabor Rústico ME Galeria,Sushi,Vila Nova dos Martírios,2022-07-29
2176,Grill Master Galeria,Sobremesas,Ouro Branco,2024-07-12
2177,Prato Popular ME Shopping,Sobremesas,Wall Ferraz,2024-09-19
2178,Doçura & Cia Shopping Cidade,Vegetariano,Boa Nova,2025-06-18
2179,Burger Grill Shopping Cidade,Pizza,Imbuia,2023-11-14
2180,Pão & Prosa Belvedere,Burgers,São Roberto,2021-10-26
2181,Sabor do Forno ME Shopping Cidade,Pizza,São José das Palmeiras,2024-06-28
2182,Cozinha Popular ME Filial,Vegetariano,Alto Piquiri,2021-11-22
2183,Panela & Prosa LTDA Shopping,Burgers,Redenção,2022-08-27
2184,Food Corner Galeria,Churrasco,Campo do Tenente,2022-04-11
2185,Tradição na Mesa LTDA Galeria,Comida Brasileira,Estiva,2025-02-21
2186,Dinho Burguer Shopping,Burgers,Amapá,2023-11-01
2187,Mesa do Sabor LTDA Lagoa,Comida Brasileira,Tacaratu,2023-03-11
2188,Sabor & Mesa ME Cidade,Pizza,Ramilândia,2021-02-20
2189,Sabor de Casa Galeria,Burgers,Itaguaçu,2023-04-20
2190,Prato da Vila EIRELI Shopping,Sobremesas,São José do Hortêncio,2024-05-05
2191,Léo Burguer Cidade,Sobremesas,Buriticupu,2023-01-31
2192,Brasa Nobre ME Belvedere,Sobremesas,Serra do Salitre,2024-11-17
2193,Sabor de Casa Belvedere,Vegetariano,Roseira,2023-05-09
2194,João Burguer Shopping Cidade,Sobremesas,Araguacema,2023-11-20
2195,Nando Burguer Cidade,Vegetariano,Chapadão do Céu,2023-08-26
2196,Cozinha do Quintal EIRELI Galeria,Burgers,Presidente Castello Branco,2026-01-13
2197,Sabor da Terra ME Shopping Cidade,Sushi,Mandaguari,2025-12-14
2198,Prato da Vila EIRELI Lagoa,Sushi,Piau,2021-03-06
2199,Sushi House Pátio,Churrasco,Nova Santa Rosa,2023-04-22
2200,Naturalmente Galeria,Comida Brasileira,Santo Antônio do Aracanguá,2024-02-21
2201,Sabor da Terra ME Filial,Vegetariano,Ipiguá,2023-02-03
2202,Pastel Express Avenida,Churrasco,Paula Freitas,2021-08-11
2203,Receita & Mesa ME Shopping Cidade,Pizza,Pontal do Araguaia,2022-02-01
2204,Burger House Filial,Vegetariano,Pimenteiras,2025-01-14
2205,Food House Shopping,Burgers,Tuparendi,2023-09-10
2206,Raízes Gourmet LTDA Filial,Comida Brasileira,São Pedro da Água Branca,2022-06-10
2207,Food Point Shopping Cidade,Churrasco,Papagaios,2024-07-12
2208,Sabor Intenso EIRELI Filial,Sobremesas,Argirita,2025-05-10
2209,Sabor Oriental Cidade,Sushi,Traipu,2023-09-23
2210,Panela Moderna LTDA Galeria,Churrasco,Cristalândia do Piauí,2022-01-29
2211,Estação Gourmet Avenida Filial,Pizza,Areado,2023-08-04
2212,Grill Master Cidade,Comida Brasileira,Pedra Azul,2024-03-16
2213,Mundo dos Doces Pátio,Sushi,Forquilhinha,2022-12-17
2214,Cozinha Raiz Brasileira EIRELI Filial,Sushi,Zabelê,2022-12-11
2215,Mané Burguer Pátio,Vegetariano,Mamborê,2022-03-20
2216,Mesa Viva LTDA Belvedere,Comida Brasileira,Iacri,2025-02-23
2217,Mesa Plena ME Belvedere,Pizza,Ibiporã,2022-05-20
2218,Cozinha Central ME Galeria,Churrasco,Itu,2024-12-13
2219,Ponto do Lanche do Zé Belvedere,Vegetariano,Jaqueira,2024-04-04
2220,Taco & Salsa Shopping Cidade,Sushi,Paraibano,2024-08-13
2221,Burger House Shopping Avenida,Sobremesas,Cesário Lange,2025-10-02
2222,Big Burger Shopping Avenida,Sobremesas,Ritápolis,2025-01-31
2223,Sushi Way Filial,Vegetariano,Aguanil,2025-08-27
2224,Alma Gourmet EIRELI Shopping Cidade,Sushi,Balneário Piçarras,2022-12-09
2225,Sapore Italiano Pátio,Sushi,Entre Rios de Minas,2023-03-09
2226,Alex Burguer Shopping Avenida,Churrasco,Cacimbinhas,2021-10-11
2227,Mesa Farta Pátio,Sobremesas,Campo Largo,2025-07-20
2228,Toque do Chef ME Belvedere,Pizza,Xambrê,2024-11-17
2229,Receitas & Sabores LTDA Cidade,Pizza,Diamante do Sul,2025-07-28
2230,Sabor Cotidiano ME Avenida,Churrasco,Senador Canedo,2024-02-28
2231,Cozinha do Prato EIRELI Shopping,Vegetariano,Dores de Campos,2021-09-29
2232,Chef em Casa Belvedere,Pizza,São Luís do Quitunde,2025-11-17
2233,Cozinha & Panela EIRELI Pátio,Comida Brasileira,Mutunópolis,2022-01-13
2234,Hora do Lanche Pátio,Sobremesas,Pedregulho,2021-08-09
2235,Ponto do Tempero ME Cidade,Sobremesas,Mirante da Serra,2025-09-27
2236,Mesa & Receita LTDA Shopping Cidade,Vegetariano,São Brás,2025-05-19
2237,Lanche & Cia Filial,Comida Brasileira,Santa Rita do Pardo,2022-10-20
2238,Sushi Prime Cidade,Comida Brasileira,Cajazeirinhas,2025-12-14
2239,Canto Gourmet EIRELI Shopping Cidade,Burgers,Divinópolis de Goiás,2025-08-24
2240,Prato em Foco LTDA Filial,Vegetariano,Umbaúba,2022-05-10
2241,Samuel Burguer Shopping,Vegetariano,São Paulo,2022-06-25
2242,Sabor em Foco ME Shopping,Burgers,Denise,2023-11-15
2243,Panela Crioula LTDA Shopping Cidade,Comida Brasileira,Nova América da Colina,2025-07-04
2244,Lanche & Cia Avenida,Churrasco,Acarape,2024-11-02
2245,Doçura & Cia Shopping,Vegetariano,Renascença,2022-01-26
2246,Caio Burguer Shopping,Vegetariano,Braúna,2022-10-30
2247,Sabor de Casa Avenida,Sushi,Rosário,2026-01-15
2248,Sabor Natural da Casa ME Cidade,Pizza,Tanque do Piauí,2025-03-28
2249,Sabor Rústico ME Lagoa,Pizza,Glaucilândia,2021-11-08
2250,Sabor Rústico ME Filial,Pizza,São José de Piranhas,2025-06-03
2251,Chico Burguer Filial,Vegetariano,Lagoa Real,2024-11-14
2252,Vini Burguer Filial,Sobremesas,Carnaúba dos Dantas,2021-07-21
2253,Peixe na Brasa Shopping Avenida,Vegetariano,Ielmo Marinho,2024-12-08
2254,Cozinha Essência EIRELI Galeria,Pizza,Mata Roma,2022-03-15
2255,Toque Especial ME Avenida,Burgers,Linhares,2025-06-12
2256,Dudu Burguer Filial,Vegetariano,Mata Roma,2024-08-12
2257,Paulinho Burguer Shopping Avenida,Sobremesas,Santa Maria,2024-12-19
2258,Chapa Quente Shopping,Comida Brasileira,Lobato,2025-11-17
2259,Mesa & Companhia EIRELI Lagoa,Pizza,São José do Cedro,2021-07-28
2260,Mesa Plena ME Galeria,Pizza,Piúma,2025-11-01
2261,Samuel Burguer Shopping Avenida,Churrasco,Alagoa Nova,2025-01-05
2262,Sabor Oriental Shopping Avenida,Vegetariano,Duque Bacelar,2023-09-14
2263,Sabor Natural da Casa ME Galeria,Sobremesas,Nova Campina,2021-04-07
2264,Tempero da Casa ME Belvedere,Burgers,Caraíbas,2024-06-13
2265,Café Central Cidade,Burgers,Rio Novo,2023-03-31
2266,Sabor do Bairro LTDA Shopping,Comida Brasileira,Conde,2021-02-08
2267,Seu Chico Burguer Belvedere,Vegetariano,João Alfredo,2022-12-07
2268,Dan Burguer Galeria,Churrasco,Claro dos Poções,2025-12-31
2269,Ponto Gourmet Galeria,Comida Brasileira,Itaquaquecetuba,2021-09-13
2270,Cozinha Raiz Urbana ME Lagoa,Sushi,Anta Gorda,2021-06-19
2271,Prato da Vila EIRELI Galeria,Burgers,Paulo Lopes,2024-09-07
2272,Samuel Burguer Lagoa,Churrasco,Ipupiara,2024-01-05
2273,Cozinha do Dia a Dia EIRELI Filial,Churrasco,Nova Prata,2021-08-16
2274,Café Urbano Shopping Avenida,Sushi,Dom Viçoso,2025-09-07
2275,Bistrô Central Pátio,Sobremesas,São Bernardo,2021-08-05
2276,Lanchonete Central Shopping Cidade,Vegetariano,São Francisco de Paula,2021-09-01
2277,Mar & Sabor Pátio,Churrasco,Pontalinda,2025-02-04
2278,Espeto do Chef Filial,Churrasco,São Raimundo do Doca Bezerra,2021-05-08
2279,Bistrô Urb Shopping Cidade,Comida Brasileira,Paramirim,2023-07-10
2280,Tempero Caseiro 2 Shopping Avenida,Sushi,Planaltina do Paraná,2024-07-23
2281,Arte do Prato EIRELI Shopping Avenida,Comida Brasileira,Campo Novo de Rondônia,2022-08-12
2282,Street Food Cidade,Vegetariano,Governador Luiz Rocha,2022-03-26
2283,Cozinha do Dia a Dia EIRELI Pátio,Comida Brasileira,Caturité,2024-08-28
2284,Sabor do Forno ME Shopping Cidade,Comida Brasileira,Sabará,2024-04-07
2285,Cozinha do Campo LTDA Avenida,Burgers,Barão,2024-05-02
2286,Sabor Completo LTDA Belvedere,Sobremesas,Paraíso das Águas,2024-11-23
2287,Dona Rosa Burguer Shopping Avenida,Pizza,Senhor do Bonfim,2024-04-16
2288,Chico Burguer Avenida,Sobremesas,Gravataí,2024-04-11
2289,Cozinha da Praça EIRELI Shopping Cidade,Comida Brasileira,Maracás,2021-10-06
2290,Cozinha Artesanal EIRELI Filial,Churrasco,Quatro Barras,2025-09-01
2291,Toque Caseiro ME Galeria,Vegetariano,Mara Rosa,2022-03-19
2292,Prato do Chef ME Cidade,Churrasco,Boa Esperança,2024-01-15
2293,Juca Burguer Shopping Avenida,Comida Brasileira,Lagoa Grande,2022-02-02
2294,Forno Dourado Shopping Cidade,Burgers,Aliança do Tocantins,2022-08-07
2295,Lanchonete Central Lagoa,Sobremesas,Panorama,2025-08-26
2296,Pão & Prosa Avenida,Burgers,Amapá,2024-06-04
2297,Mesa do Dia LTDA Shopping Avenida,Vegetariano,Osório,2025-07-31
2298,Top Lanches Lagoa,Sushi,Morungaba,2022-03-01
2299,Alma Gourmet EIRELI Cidade,Vegetariano,Portalegre,2022-12-22
2300,Lu Burguer Lagoa,Vegetariano,Hulha Negra,2021-02-09
2301,Seu Antônio Burguer Filial,Comida Brasileira,Caparaó,2021-04-10
2302,Diego Burguer Galeria,Pizza,Serra Dourada,2023-08-14
2303,Nego Burguer Cidade,Sobremesas,Coroaci,2025-01-07
2304,Food Point Shopping Cidade,Sushi,Ivaiporã,2025-09-17
2305,Quintal do Sabor LTDA Belvedere,Churrasco,Ouro Preto do Oeste,2024-09-08
2306,Essência do Prato EIRELI Lagoa,Burgers,Volta Grande,2025-08-09
2307,Sushi Way Cidade,Sobremesas,Tucumã,2024-04-22
2308,Forno da Vila EIRELI Filial,Comida Brasileira,Benevides,2023-01-13
2309,Toque Natural ME Pátio,Vegetariano,Concórdia do Pará,2023-03-09
2310,André Burguer Shopping Avenida,Sobremesas,Dracena,2024-12-31
2311,Sabor do Forno ME Shopping Avenida,Churrasco,Lagoa Bonita do Sul,2024-01-10
2312,Café Urbano Belvedere,Burgers,São Raimundo do Doca Bezerra,2022-05-26
2313,Cozinha Urbana LTDA Galeria,Comida Brasileira,Quintana,2023-06-05
2314,Espeto do Chef Shopping Cidade,Sobremesas,Montauri,2022-09-07
2315,Vini Burguer Belvedere,Vegetariano,Ibirapitanga,2022-01-15
2316,Dona Rosa Burguer Shopping Cidade,Burgers,Fernão,2021-05-10
2317,Arte do Prato EIRELI Galeria,Churrasco,São Joaquim de Bicas,2024-08-24
2318,Sabor em Foco ME Lagoa,Sushi,Porto Xavier,2021-03-19
2319,Sabor do Dia EIRELI Shopping Avenida,Comida Brasileira,Ladainha,2023-02-16
2320,Burger House Shopping Cidade,Sushi,Godofredo Viana,2022-11-01
2321,Lanchonete Central Lagoa,Vegetariano,Urupês,2021-08-27
2322,Forno Dourado Shopping,Burgers,Cravolândia,2021-12-09
2323,Espeto do Chef Shopping Cidade,Pizza,Montividiu do Norte,2021-05-14
2324,Cadu Burguer Shopping,Vegetariano,Salesópolis,2024-11-17
2325,Temaki Bar Avenida,Comida Brasileira,Penalva,2021-06-30
2326,Padaria Gourmet Galeria,Vegetariano,Lagoa Real,2023-03-01
2327,Taco & Salsa Shopping,Vegetariano,Nova Ubiratã,2021-06-16
2328,Ponto do Prato ME Galeria,Comida Brasileira,Acorizal,2024-07-02
2329,Sabor de Casa Lagoa,Churrasco,Bom Jesus do Norte,2024-10-24
2330,Cozinha Raiz Urbana ME Lagoa,Sushi,Cafelândia,2023-01-28
2331,Food House Shopping Avenida,Pizza,Guaraniaçu,2025-09-02
2332,Pão Quente Belvedere,Comida Brasileira,São José do Vale do Rio Preto,2022-12-06
2333,Cantinho do Sabor de Casa Shopping,Burgers,Álvares Machado,2021-07-24
2334,Sushi House Avenida,Sushi,Bodó,2022-04-10
2335,Pão Quente Avenida,Sushi,Dores de Guanhães,2025-05-14
2336,Panela & Mesa LTDA Cidade,Vegetariano,São Geraldo da Piedade,2023-07-17
2337,Yakissoba House Cidade,Vegetariano,Colônia do Piauí,2023-01-27
2338,Café & Prosa Pátio,Pizza,Centro Novo do Maranhão,2025-12-24
2339,Doce Tentação Shopping Cidade,Vegetariano,Sapopema,2023-10-17
2340,Arte do Prato EIRELI Shopping Avenida,Comida Brasileira,Quintana,2025-12-29
2341,Cozinha do Bairro EIRELI Cidade,Comida Brasileira,São Brás,2023-10-23
2342,Paulinho Burguer Filial,Sobremesas,Santa Bárbara do Pará,2023-02-05
2343,Zé Burguer Lagoa,Sushi,São Lourenço do Piauí,2023-08-25
2344,Cozinha do Campo LTDA Lagoa,Sobremesas,Três Barras,2022-04-20
2345,Café do Ponto Shopping,Burgers,Presidente Castello Branco,2025-07-07
2346,Cozinha Essencial EIRELI Shopping Avenida,Vegetariano,Bela Vista de Minas,2022-12-17
2347,Hora do Lanche Shopping Avenida,Sobremesas,Rio Maria,2024-08-06
2348,Açúcar & Afeto Shopping Avenida,Pizza,Boracéia,2023-08-21
2349,Cozinha Artesanal EIRELI Pátio,Sobremesas,Abre Campo,2023-06-03
2350,Café & Prosa Galeria,Sushi,Porto Real,2021-08-07
2351,Receita Urbana LTDA Shopping Avenida,Pizza,Umburanas,2025-10-25
2352,Chapa Quente Shopping,Sobremesas,Santo Antônio do Palma,2022-07-28
2353,Cozinha Urbana LTDA Belvedere,Comida Brasileira,Borda da Mata,2024-09-18
2354,Sabor & Companhia Filial,Comida Brasileira,Itaporanga,2025-10-22
2355,Ponto do Lanche do Zé Shopping,Sobremesas,Indiaporã,2025-04-18
2356,Cozinha do Fogo EIRELI Shopping Cidade,Comida Brasileira,Cristianópolis,2021-06-24
2357,Forno Mestre LTDA Avenida,Burgers,Jerônimo Monteiro,2024-01-05
2358,Pastel Express Avenida,Pizza,Cariús,2024-04-28
2359,Mesa & Lenha EIRELI Shopping Avenida,Sushi,Itatiba,2025-07-17
2360,Estação Gourmet Avenida Shopping Cidade,Churrasco,Paranapuã,2023-10-17
2361,Prato do Chef ME Filial,Comida Brasileira,São Félix do Tocantins,2024-08-15
2362,Pastel do Ponto Lagoa,Sobremesas,Angélica,2024-07-21
2363,Delícias da Casa Shopping Avenida,Comida Brasileira,Nova Canaã,2022-05-08
2364,Cozinha Viva EIRELI Cidade,Burgers,Presidente Olegário,2023-08-19
2365,Panela do Povo LTDA Shopping Cidade,Comida Brasileira,Planura,2024-04-13
2366,Mesa do Chef ME Galeria,Vegetariano,Cristal do Sul,2022-08-24
2367,Sushi House Shopping Cidade,Comida Brasileira,Duartina,2025-08-28
2368,Prato Nobre EIRELI Shopping,Vegetariano,Itambé,2025-02-09
2369,Sabor do Dia EIRELI Belvedere,Sobremesas,Picuí,2023-02-17
2370,Receita da Vovó ME Shopping Avenida,Comida Brasileira,São José do Sabugi,2022-12-31
2371,Cantina Italiana Belvedere,Sushi,Canavieiras,2023-08-22
2372,Ponto Gourmet Pátio,Comida Brasileira,Santo Inácio,2022-04-23
2373,Panela Viva LTDA Shopping,Burgers,São Domingos do Araguaia,2025-01-07
2374,Bistrô Urbanu Pátio,Pizza,Kaloré,2021-07-28
2375,Sabor do Forno ME Belvedere,Pizza,Renascença,2025-11-12
2376,João Burguer Shopping,Churrasco,Terra Alta,2024-08-04
2377,Pizza do Chef Cidade,Comida Brasileira,Brejões,2024-08-16
2378,Cozinha do Fogo EIRELI Filial,Churrasco,Lagoinha,2025-10-27
2379,Toque Natural ME Cidade,Pizza,Rodrigues Alves,2025-08-03
2380,Sabor Perfeito EIRELI Shopping,Comida Brasileira,Esperantinópolis,2022-03-22
2381,Tempero da Casa ME Belvedere,Comida Brasileira,Santa Brígida,2024-05-20
2382,Raízes da Cozinha ME Filial,Sushi,Tanguá,2023-02-23
2383,Wok & Roll Belvedere,Vegetariano,Cabrobó,2023-04-02
2384,Caio Burguer Pátio,Vegetariano,Sebastianópolis do Sul,2022-10-23
2385,Sabor da Gente LTDA Belvedere,Sushi,Pacujá,2023-11-22
2386,Mesa do Dia LTDA Galeria,Churrasco,Barra do Piraí,2021-10-02
2387,Dan Burguer Belvedere,Comida Brasileira,São José de Princesa,2024-11-27
2388,Maré Cheia Belvedere,Churrasco,Santa Cruz do Arari,2024-03-27
2389,Cozinha do Dia a Dia EIRELI Shopping Cidade,Churrasco,Santo Antônio da Patrulha,2021-11-13
2390,Prato & Fogo LTDA Avenida,Pizza,Itiruçu,2025-08-21
2391,Essencial Gourmet EIRELI Shopping Cidade,Pizza,São Pedro de Alcântara,2022-09-13
2392,Sabor de Origem ME Lagoa,Sobremesas,Chorrochó,2021-07-09
2393,Caio Burguer Pátio,Vegetariano,Espírito Santo do Turvo,2023-05-14
2394,Sabor em Foco ME Belvedere,Sushi,Santa Terezinha de Itaipu,2024-04-15
2395,Lanche Rápido Filial,Vegetariano,Água Clara,2021-06-01
2396,Big Zeca Burguer Lagoa,Pizza,Iperó,2021-09-13
2397,Pão Quente Filial,Churrasco,Jequitibá,2022-09-06
2398,Food Corner Shopping Cidade,Churrasco,Pouso Novo,2026-01-29
2399,Sabor Diário LTDA Galeria,Vegetariano,Ubatã,2025-11-01
2400,Sabor Rústico ME Shopping Avenida,Churrasco,Braço do Trombudo,2022-12-05
2401,Pizza & Cia Avenida,Churrasco,Barra do Piraí,2025-02-27
2402,Sabor em Casa LTDA Cidade,Comida Brasileira,Governador Jorge Teixeira,2022-11-09
2403,Pastelaria Central Avenida,Comida Brasileira,Alagoinhas,2023-11-30
2404,Cozinha do Campo LTDA Shopping Avenida,Vegetariano,Severínia,2023-08-29
2405,Sabor Intenso EIRELI Filial,Pizza,Três Cachoeiras,2021-03-18
2406,Big Burger Pátio,Vegetariano,Gurinhém,2022-11-19
2407,Seu Chico Burguer Galeria,Sobremesas,Machadinho D'Oeste,2022-09-12
2408,Cozinha da Vila Shopping Avenida,Sobremesas,Três Marias,2022-01-29
2409,Estação Gourmet Avenida Belvedere,Sushi,Santa Vitória do Palmar,2025-02-25
2410,Sabor Diário LTDA Shopping Avenida,Comida Brasileira,Crato,2023-02-22
2411,Toque Natural ME Pátio,Sushi,Piraúba,2022-10-27
2412,Mamma Mia Pizza Avenida,Churrasco,Brejões,2024-06-15
2413,Mesa de Sabores LTDA Lagoa,Vegetariano,Sério,2023-02-12
2414,Espeto & Brasa Terrario Shopping,Pizza,Dom Viçoso,2025-10-11
2415,Mesa Brasileira Raiz LTDA Pátio,Pizza,Cocal de Telha,2023-10-26
2416,Leve Sabor Cidade,Sushi,Monte Formoso,2023-06-28
2417,Cozinha Artesanal EIRELI Shopping Cidade,Sushi,Colméia,2024-04-26
2418,Seu Antônio Burguer Shopping Avenida,Churrasco,Ilha de Itamaracá,2025-01-17
2419,Café Central Cidade,Vegetariano,Assis Chateaubriand,2025-08-14
2420,Quintal do Sabor LTDA Shopping,Pizza,Macapá,2024-02-20
2421,Sabor da Vila Avenida,Sobremesas,Itaubal,2023-09-15
2422,Mesa Farta Pátio,Churrasco,Sertanópolis,2023-04-22
2423,Essência da Mesa EIRELI Galeria,Burgers,Angicos,2024-02-21
2424,Receitas & Sabores LTDA Belvedere,Churrasco,Cachoeira Dourada,2025-06-11
2425,Canto do Peixe Shopping Cidade,Burgers,Piraju,2025-04-23
2426,Tempero Bom de Minas Filial,Sobremesas,Bady Bassitt,2025-01-16
2427,Pastelaria Central Shopping Cidade,Pizza,Rondinha,2021-12-02
2428,Paulinho Burguer Shopping Cidade,Burgers,Santo Antônio do Sudoeste,2025-01-27
2429,Panela & Prosa LTDA Galeria,Sobremesas,Eugênio de Castro,2023-10-21
